customer_id,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST_04792,1,118.95199595008671,2292.5579905373525,Two year,Bank transfer,No,No,No internet service,Yes,No,No,Yes,1
CUST_04793,71,46.2572371435957,6671.740373578319,One year,Bank transfer,DSL,No internet service,Yes,Yes,No internet service,Yes,No,0
CUST_04794,50,45.48032660316956,854.7313139569951,One year,Mailed check,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,0
CUST_04795,61,97.22591646531978,978.9638537448004,Two year,Credit card,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,0
CUST_04796,35,63.46573180510842,7220.4546558858965,Month-to-month,Credit card,No,No,No,No,No,No internet service,No,0
CUST_04797,8,53.079499478104324,4372.417031611239,Two year,Bank transfer,DSL,No,No,No internet service,No,Yes,No internet service,0
CUST_04798,24,37.8662805339103,5778.632706884486,One year,Bank transfer,No,No internet service,No,No internet service,No internet service,No internet service,Yes,0
CUST_04799,36,96.5332430934544,1879.7822457141,Month-to-month,Credit card,No,No internet service,No internet service,Yes,Yes,No,No internet service,1
CUST_04800,50,98.6321806136077,1413.5675102186556,Two year,Mailed check,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,0
CUST_04801,43,76.65640032301405,6696.138671637857,Month-to-month,Bank transfer,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,0
CUST_04802,27,115.73136131913729,2933.1249154836655,Month-to-month,Mailed check,DSL,No,Yes,Yes,No,No internet service,No,1
CUST_04803,32,51.81632704226543,3694.7576910637563,One year,Mailed check,No,No internet service,No internet service,Yes,Yes,Yes,Yes,0
CUST_04804,18,41.96190454793372,320.97798847533596,Two year,Credit card,Fiber optic,Yes,No,No,No internet service,No internet service,No,0
CUST_04805,28,87.74667689344619,3148.457800124435,One year,Bank transfer,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,0
CUST_04806,29,95.84086407997047,6186.45868418733,Two year,Electronic check,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,0
CUST_04807,16,42.490597055182235,6588.073900560738,Two year,Credit card,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,0
CUST_04808,47,27.661076426111322,5620.162832172081,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,No,No,No internet service,No,0
CUST_04809,59,101.0516486586372,5568.219894995564,Month-to-month,Electronic check,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,0
CUST_04810,31,117.65019736460124,4099.290206117547,Month-to-month,Bank transfer,No,Yes,No internet service,No internet service,No,Yes,No internet service,0
CUST_04811,4,84.46722860722844,4352.801701152602,One year,Mailed check,No,No,Yes,No,No,No,No internet service,1
CUST_04812,37,47.786690014389414,5966.790799823833,Month-to-month,Mailed check,No,Yes,No internet service,No internet service,No,No internet service,Yes,0
CUST_04813,17,119.66726085527921,2053.6842107390103,One year,Mailed check,DSL,No internet service,No,No internet service,No,Yes,Yes,0
CUST_04814,39,109.32666362670774,1928.9848391438425,Month-to-month,Bank transfer,No,No,No internet service,No,No,Yes,No,1
CUST_04815,48,71.33806462802939,7604.406108921032,One year,Credit card,No,No,No,No internet service,No,No internet service,Yes,0
CUST_04816,46,102.53212848418337,318.75010539432543,Two year,Credit card,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,0
CUST_04817,48,101.58205232629669,1201.777162954934,One year,Credit card,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,0
CUST_04818,39,113.47989696734996,4605.6261669898595,One year,Credit card,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,0
CUST_04819,4,104.09238437734601,5928.895225716953,One year,Credit card,DSL,No,No,No,Yes,Yes,No,1
CUST_04820,30,84.36792359571645,4349.339555581593,Two year,Electronic check,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST_04821,30,80.93037189565074,2905.005569702585,One year,Mailed check,No,Yes,Yes,No,Yes,No internet service,No internet service,0
CUST_04822,22,66.73572883316118,7826.011342888444,Two year,Mailed check,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,0
CUST_04823,66,82.64856399707574,5660.436212549482,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,No,No internet service,Yes,1
CUST_04824,12,99.52165865303827,6667.987644429924,Month-to-month,Electronic check,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,0
CUST_04825,36,116.90376263025533,417.950306086812,Two year,Credit card,No,Yes,No internet service,No,No internet service,Yes,Yes,0
CUST_04826,18,66.72873581821202,1963.768872739731,One year,Credit card,Fiber optic,Yes,Yes,No,No,Yes,No,0
CUST_04827,53,77.3653202988757,3055.9516393734825,Month-to-month,Credit card,No,No,No internet service,Yes,No internet service,Yes,No,0
CUST_04828,71,64.48054950587817,1542.5510448499965,One year,Electronic check,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,0
CUST_04829,1,86.8488620983404,675.9042544022628,One year,Bank transfer,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,1
CUST_04830,58,82.99205040612595,1878.2241502979737,Two year,Electronic check,Fiber optic,No,Yes,No,No internet service,No,No,0
CUST_04831,6,21.78337901936233,4315.721486772637,Month-to-month,Bank transfer,DSL,No,Yes,No internet service,No,No,No,1
CUST_04832,70,74.11615591006584,5596.387462017971,Two year,Mailed check,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,0
CUST_04833,44,28.848689569901403,6214.76529142414,Two year,Bank transfer,No,No internet service,No internet service,Yes,No,No,No internet service,0
CUST_04834,24,22.638361800553835,439.19562345496485,Two year,Mailed check,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,0
CUST_04835,19,99.11971620846982,3481.09076047947,Two year,Bank transfer,Fiber optic,No,No,No,No,No,Yes,0
CUST_04836,18,45.86498621593005,1065.4715103244018,One year,Mailed check,DSL,No internet service,No,No,Yes,No,Yes,0
CUST_04837,30,54.065507728729926,3506.4830529129076,Month-to-month,Mailed check,No,Yes,Yes,No internet service,No,Yes,No internet service,0
CUST_04838,42,26.40845876040662,3528.409208050331,Month-to-month,Credit card,No,Yes,No,Yes,No,No internet service,No,0
CUST_04839,33,37.95002604943507,4035.8723250267253,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,0
CUST_04840,12,96.56048182577923,7153.361947479591,One year,Credit card,No,No internet service,No internet service,No,No,No internet service,No internet service,0
CUST_04841,27,69.35308302326209,6460.254470730307,One year,Mailed check,No,No,Yes,No,Yes,No internet service,Yes,0
CUST_04842,39,108.06684625501484,5130.094676577495,Two year,Credit card,Fiber optic,No,Yes,Yes,Yes,No,No,0
CUST_04843,9,59.72421314668352,7094.7178511748925,Two year,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,No,0
CUST_04844,21,46.87007357542682,5459.902070386524,Two year,Credit card,No,No,No internet service,No internet service,No,No,No,0
CUST_04845,29,54.759981445865094,6568.954190028294,Two year,Bank transfer,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,0
CUST_04846,33,91.27717935169045,4553.8485777746,Month-to-month,Credit card,DSL,Yes,Yes,No,No,Yes,No internet service,1
CUST_04847,62,75.5005672334486,4249.224187884115,Two year,Electronic check,No,Yes,No,No internet service,Yes,Yes,Yes,0
CUST_04848,15,110.41912075524279,5820.36821790184,One year,Credit card,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,0
CUST_04849,2,80.21687693888833,255.54556460843352,One year,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,1
CUST_04850,52,69.30182084815031,5553.982815888246,One year,Mailed check,No,No,No internet service,No,No internet service,Yes,No internet service,0
CUST_04851,44,98.57527238867328,7482.693925394481,Two year,Mailed check,DSL,No,No,Yes,Yes,No internet service,Yes,0
CUST_04852,54,114.75338507334452,5740.1424306313575,Month-to-month,Bank transfer,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,0
CUST_04853,18,55.58459112449705,390.67042194802616,Month-to-month,Credit card,No,Yes,No,Yes,Yes,No internet service,No,0
CUST_04854,3,44.98762101654776,3085.2965621045187,Two year,Mailed check,DSL,No,No,No internet service,Yes,No internet service,No internet service,0
CUST_04855,7,81.62173962941392,6495.69228794316,Two year,Credit card,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,1
CUST_04856,43,69.8872821153881,7673.007545350918,One year,Electronic check,No,No,No,Yes,No,Yes,No,0
CUST_04857,38,118.91855748647835,3024.2905095273804,One year,Electronic check,DSL,Yes,Yes,No internet service,Yes,No,Yes,0
CUST_04858,37,66.23617841477333,6745.433041427574,Month-to-month,Bank transfer,No,No,Yes,No,No internet service,No,No internet service,0
CUST_04859,58,27.433155136034586,6924.098014881953,One year,Credit card,No,Yes,No internet service,No,Yes,Yes,No internet service,0
CUST_04860,33,117.73690607776359,1073.9625546757952,One year,Electronic check,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,0
CUST_04861,59,104.358694559354,6781.72888707763,Two year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,0
CUST_04862,11,37.82501439579633,2661.574175545059,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,1
CUST_04863,68,110.46052531128693,4786.578000366797,Two year,Mailed check,DSL,Yes,No,No internet service,Yes,Yes,No internet service,0
CUST_04864,68,54.06668208217446,4357.800742915726,Month-to-month,Electronic check,DSL,Yes,Yes,No,No,No,Yes,0
CUST_04865,22,57.71119845344445,5338.125523515353,Two year,Credit card,DSL,Yes,Yes,No,No,No internet service,No,0
CUST_04866,66,110.63914823621593,5949.670742463369,Month-to-month,Electronic check,Fiber optic,No,No internet service,No internet service,No,No,No,0
CUST_04867,44,73.01155650353152,3582.9606711867827,One year,Electronic check,No,No,No internet service,Yes,Yes,Yes,Yes,0
CUST_04868,6,33.77629293985196,7117.655494978146,Month-to-month,Credit card,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,1
CUST_04869,42,56.9056159341804,6495.037530336334,Month-to-month,Credit card,DSL,No internet service,No,No,No internet service,No,No internet service,0
CUST_04870,25,92.20974462678808,6304.826631918092,Two year,Mailed check,DSL,Yes,No,Yes,No,Yes,No internet service,0
CUST_04871,57,37.41841880680167,3720.150051280905,Month-to-month,Bank transfer,DSL,No,No,No internet service,No,No internet service,Yes,0
CUST_04872,55,79.02311974063588,396.82579817242026,Month-to-month,Credit card,Fiber optic,No,Yes,No,No internet service,No internet service,No,0
CUST_04873,16,89.52741329444169,3988.825610393661,Month-to-month,Credit card,DSL,No internet service,No,Yes,No,No,No internet service,1
CUST_04874,14,54.385357554257936,7197.719719739045,Two year,Electronic check,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,0
CUST_04875,39,89.38806887083223,1604.556229299399,Month-to-month,Credit card,No,Yes,Yes,Yes,No internet service,Yes,Yes,0
CUST_04876,28,108.42073518293186,7862.480528883644,Two year,Credit card,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,0
CUST_04877,51,67.2116744233241,6480.755898104054,One year,Electronic check,DSL,No,No,Yes,No,No,Yes,0
CUST_04878,49,58.290932817978565,5707.655359028312,Two year,Electronic check,No,No,Yes,No internet service,No,Yes,No internet service,0
CUST_04879,9,45.11584013582857,5449.563667586334,Month-to-month,Electronic check,DSL,No,No internet service,Yes,Yes,No,No internet service,1
CUST_04880,58,80.42054798633042,4737.504467276724,One year,Mailed check,No,No,No,No internet service,No internet service,No,No internet service,0
CUST_04881,45,107.9852048038716,5793.295553668143,Month-to-month,Bank transfer,DSL,No,No internet service,Yes,No,No internet service,No,1
CUST_04882,22,52.466126718519405,3433.0538941326317,Two year,Credit card,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,0
CUST_04883,32,59.62355245373035,6777.776053359024,One year,Electronic check,DSL,Yes,No internet service,Yes,No internet service,No,No,0
CUST_04884,69,60.66255175499839,5601.133053152718,One year,Electronic check,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,0
CUST_04885,69,76.08123417775172,6192.899587798438,One year,Bank transfer,Fiber optic,Yes,No internet service,No,Yes,No,Yes,0
CUST_04886,42,42.84089615674387,6360.650635111238,Month-to-month,Mailed check,No,Yes,No internet service,No,Yes,Yes,No internet service,0
CUST_04887,53,102.22111553077043,827.3533611003301,One year,Credit card,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,0
CUST_04888,59,49.56022775042213,539.5621042331296,One year,Mailed check,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,0
CUST_04889,39,90.5362690896682,6427.788361029413,One year,Mailed check,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,0
CUST_04890,15,71.3215741779552,2149.133766202145,One year,Mailed check,No,Yes,Yes,Yes,No internet service,Yes,No internet service,0
CUST_04891,71,78.58976033527568,4697.561479343332,Two year,Electronic check,DSL,Yes,No,Yes,Yes,No,No internet service,0
CUST_04892,29,37.96087388273029,3605.315756229991,Month-to-month,Bank transfer,DSL,No internet service,Yes,No internet service,Yes,No,No,0
CUST_04893,3,93.50231981781705,274.1097089743105,Month-to-month,Bank transfer,Fiber optic,No internet service,No,Yes,No,No,No,1
CUST_04894,10,38.86205190426311,418.2219395135447,One year,Bank transfer,Fiber optic,No,Yes,No,No,Yes,Yes,1
CUST_04895,29,31.34736376274391,6634.289414002486,Two year,Mailed check,DSL,No,No,Yes,No,No internet service,Yes,0
CUST_04896,35,74.66794998887869,4900.652735760918,One year,Credit card,Fiber optic,Yes,No internet service,Yes,No,Yes,No,0
CUST_04897,6,90.92971369176652,4238.360322021074,Month-to-month,Mailed check,DSL,No internet service,No internet service,No,Yes,No,No internet service,1
CUST_04898,12,25.00358364347567,7560.381459426827,Month-to-month,Bank transfer,No,No,Yes,No,Yes,Yes,No internet service,0
CUST_04899,38,26.939531494054208,1467.6087048378745,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,0
CUST_04900,19,100.2679162705919,2137.9696333045085,One year,Mailed check,Fiber optic,No,No internet service,Yes,Yes,No,Yes,0
CUST_04901,67,100.9032699507332,6078.238718061455,One year,Electronic check,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,0
CUST_04902,8,44.53047170590812,6224.358300867642,Two year,Bank transfer,DSL,No internet service,No,No internet service,Yes,No,No,0
